MEAL_CLSF_NM,MEAL_NM,COOK_MTH_CONT,MATRL_NM,CALORIE_QY,CARBOH_QY,PROTEIN_QY,FAT_QY,CELLU_QY,CALCIUM_QY,PHOSPH_QY,FE_QY,NATRIUM_QY,POTASSIUM_QY,VITAMINA_QY,THIAMIN_QY,RIBOFLAMIN_QY,NIACIN_QY,VITAMINC_QY,MEAL_PICTR_FILE_NM
"전류","동태전","① 동태를 적당한 크기로 자르고 소금으로 간을 한다.<br>② 자른 동태를 부침가루를 묻히고 달걀을 입힌다.<br>③ 식용유를 두른 팬에 굽는다.","명태, 냉동품 동태 45g, 계란, 전란, 생것 8g, 밀가공식품, 밀가루, 부침가루 1g, 콩기름 2g, 소금, 식염 0.2g, ","66.6","0.8","8.4","3.1","0.0","25.9","103.4","0.2","171.8","118.1","16.5","0.1","0.0","0.5","0.0","13001.jpg"
"전류","동그랑땡","① 쇠고기는 잘게 다져 물기를 짠다.<br>② 두부는 물기를 짜고 으깬다.<br>③ 양파와 당근은 작게 다진다.<br>④ 다진 쇠고기에 두부, 양파, 당근을 넣고 소금으로 간을 한다.<br>⑤ 동그랗게 모양을 만들어 밀가루, 달걀을 입혀 지져낸다.","쇠고기, 수입우, 등심 10g, 두부, 두부 10g, 양파, 생것, 국내산 5g, 당근, 생것 3g, 밀가공식품, 밀가루, 중력분 2g, 계란, 전란, 생것 4g, 소금, 식염 0.2g, 콩기름 2g, ","60.0","2.5","3.4","4.1","0.5","20.7","36.0","0.6","80.1","51.3","45.2","0.0","0.0","0.6","0.7","13002.jpg"
"전류","달걀말이","① 달걀을 풀어서 다진 파, 양파, 당근과 잘 섞는다.<br>② 식용유를 두른 팬에 말아가며 익힌다.","계란, 전란, 생것 30g, 당근, 생것 1g, 양파, 생것, 국내산 1g, 우유, 가공우유, 보통 3g, 파, 대파 1g, 콩기름 3g, 소금, 식염 0.2g, ","76.8","0.7","3.9","6.4","0.1","18.5","54.3","0.6","106.8","47.7","61.6","0.0","0.1","0.0","0.4","13003.jpg"
"전류","부추전","① 부추, 당근, 양파는 적당한 길이로 썰고 고추는 다진다.<br>② 부침가루와 달걀을 섞어 전을 부친다.","부추, 생것 10g, 당근, 생것 2g, 양파, 생것, 국내산 3g, 고추, 붉은고추, 생것 0.5g, 고추, 풋고추, 재래종 0.5g, 밀가공식품, 밀가루, 부침가루 6g, 콩기름 1.5g, ","39.1","5.1","1.7","1.6","0.5","7.4","5.0","0.4","4.6","68.8","101.1","0.1","0.0","0.2","5.5","13004.jpg"
"전류","참치야채전","① 참치통조림은 기름을 빼고, 두부는 으깨고 햄, 당근, 피망은 다진다.<br>② 옥수수, 부침가루, 달걀을 섞어 반죽을 한 후 동그랗게 전을 부친다.","다랑어, 후레쉬참치, 동원산업 10g, 돼지고기, 돼지고기가공품, 햄, 등심 5g, 옥수수, 옥수수통조림, 가당 2g, 두부, 두부 10g, 당근, 생것 2g, 피망, 푸른것 2g, 계란, 전란, 생것 5g, 밀가공식품, 밀가루, 중력분 5g, 소금, 식염 0.1g, 콩기름 2g, 토마토케찹 5g, ","76.2","6.4","5.1","3.5","0.6","21.6","59.7","0.9","202.7","83.9","38.5","0.0","0.0","1.8","4.4","13005.jpg"
"전류","감자전","① 감자를 둥글게 썰어 놓는다.<br>② 밀가루에 계란, 소금, 물을 넣고 옷을 만든다.<br>③ ②에 감자를 넣어 옷을 입힌 후 팬에 노릇하게 지져낸다.","밀가공식품, 밀가루, 중력분 3g, 감자, 생것 20g, 계란, 전란, 생것 7g, 콩기름 3g, 소금, 식염 0.1g, ","58.5","4.6","1.7","3.8","0.4","5.1","24.5","0.3","43.1","91.1","10.9","0.0","0.0","0.3","4.2","13006.jpg"
"전류","고구마완자전","① 고구마는 삶아서 으깨어 준비한다.<br>② 양파, 피망, 당근은 다지고 볶아둔다.<br>③ 으깬고구마와 볶은 재료를 넣고 반죽한다.<br>④ 완자 모양으로 만들어 밀가루, 계란 옷을 입히고 팬에 앞뒤로 노릇하게 굽는다.\r\n","고구마, 생것 20g, 양파, 생것, 국내산 3g, 피망, 푸른것 3g, 당근, 생것 3g, 밀가공식품, 밀가루, 중력분 1g, 콩기름 3g, 계란, 전란, 생것 5g, ","65.9","7.4","1.1","3.6","0.7","9.2","22.8","0.2","10.4","114.3","51.2","0.0","0.0","0.2","7.0","13007.jpg"
"전류","깻잎감자전","① 깻잎은 곱게 다지고 감자는 곱게 갈아준다.<br>② 볼에 ①의 재료와 계란, 밀가루를 넣어 섞는다.<br>③ 달군 팬에 기름을 두르고  노릇하게 굽는다.","들깻잎, 생것 1.5g, 감자, 생것 25g, 계란, 전란, 생것 2g, 밀가공식품, 밀가루, 중력분 0.5g, 콩기름 3g, 소금, 식염 0.2g, ","45.5","3.4","1.0","3.3","0.5","5.6","17.4","0.3","70.6","106.8","26.4","0.0","0.0","0.4","6.1","13008.jpg"
"전류","깻잎참치전","① 깻잎, 피망, 양파, 당근은 곱게 다진다.<br>② 참치는 체에 받쳐 기름기를 제거한다.<br>③ 볼에 ①과 ②의 재료를 넣어 잘 섞은 후 밀가루를 조금 넣어 뭉친다.<br>④ 재료를 둥글게 빚어 밀가루, 계란 순으로 입혀 팬에 구워낸다.\r\n","피망, 푸른것 2g, 당근, 생것 2g, 들깻잎, 생것 2g, 양파, 생것, 국내산 3g, 계란, 전란, 생것 7g, 다랑어, 후레쉬참치, 동원산업 10g, 밀가공식품, 밀가루, 중력분 3g, 콩기름 3g, 소금, 식염 0.2g, ","61.2","2.9","3.5","4.1","0.4","9.6","35.2","0.6","114.6","56.3","68.4","0.0","0.0","1.3","2.5","13009.jpg"
"전류","두부계란전","① 두부는 소금 간하고 물기를 제거한다.<br>② 물기 제거한 두부를 계란을 묻혀 노릇하게 구워낸다.","두부, 두부 25g, 계란, 전란, 생것 5g, 콩기름 3g, 소금, 식염 0.2g, ","54.2","0.8","2.7","4.4","0.6","42.2","30.9","0.7","75.7","6.5","7.8","0.0","0.0","0.2","0.0","13010.jpg"
"전류","두부미역전","① 두부는 물기를 제거하여 으깨고 미역은 잘게 다진다.<br>② 볼에 두부, 미역, 계란, 밀가루를 넣고 잘 섞어준다. <br>③ 달군 팬에 기름을 두르고  노릇하게 굽는다.","두부, 두부 25g, 미역, 말린것 3g, 계란, 전란, 생것 3g, 밀가공식품, 밀가루, 중력분 1g, 콩기름 3g, ","60.0","2.7","3.0","4.3","2.0","69.0","40.8","0.9","167.3","193.0","6.5","0.0","0.0","0.4","0.4","13011.jpg"
"전류","두부버섯완자전","① 다진 쇠고기에 진간장, 다진파, 참기름, 다진마늘, 후춧가루를 넣고 양념한다.<br>② 두부는 으깨어 물기를 빼고 버섯들은 잘게 다져둔다.<br>③ 볼에 으깬 두부, 양념 한 쇠고기, 다진 버섯, 밀가루를 넣고 충분히 치댄다.<br>④ 한 입 크기로 동글납작하게 완자를 빚어 노릇하게 지져낸다.\r\n","두부, 두부 15g, 송이버섯, 생것 3g, 표고버섯, 생것 3g, 쇠고기, 한우, 우둔 3g, 밀가공식품, 밀가루, 중력분 2g, 콩기름 3g, 파, 대파 1g, 마늘, 구근, 생것 1g, 참기름 1g, 소금, 식염 0.2g, 후추, 분말 0.01g, ","61.3","2.6","2.3","4.7","0.8","25.8","25.7","0.6","70.5","37.1","1.7","0.0","0.0","0.6","0.5","13012.jpg"
"전류","브로콜리조갯살전","① 브로콜리는 잘게썰고 조갯살은 다져 소금, 밀가루, 계란을 넣고 잘 섞는다.<br>② 한 입 크기로 동글납작하게 빚어 노릇하게 지져낸다.","브로콜리, 생것 10g, 조개살, 생것 4g, 양파, 생것, 국내산 1g, 밀가공식품, 밀가루, 중력분 3g, 콩기름 1g, 계란, 전란, 생것 4g, ","32.4","2.8","1.9","1.6","0.4","11.4","31.7","0.3","13.1","50.3","19.0","0.0","0.0","0.2","9.9","13013.jpg"
"전류","쇠고기전","① 쇠고기는 잘게 다지고 마늘, 소금, 후추로 간한다.<br>② 양파, 당근도 잘게 다져 ①의 재료와 모두 섞는다.<br>③ 달군 팬에 기름을 두르고 준비한 재료를 먹기 좋은 크기로 부쳐낸다.","쇠고기, 한우, 우둔 20g, 당근, 생것 2g, 양파, 생것, 국내산 2g, 콩기름 0.5g, 마늘, 구근, 생것 1g, ","33.8","0.6","4.4","1.4","0.2","2.8","44.4","0.6","11.5","72.0","27.6","0.0","0.0","1.2","0.8","13014.jpg"
"전류","시금치두부전","① 두부는 물기를 꼬옥 짜서 준비하고 채소들은 잘게 썰어 두부와 같이 볼에 넣어 치댄다.<br>② 한 입 크기로 작게 빚어 전분가루를 앞뒤로 살짝 묻쳐 식용유 두른 팬에 노릇하게 지진다.","두부, 두부 30g, 시금치, 생것, 노지 10g, 양파, 생것, 국내산 5g, 당근, 생것 3g, 전분, 감자녹말 2g, 콩기름 3g, ","62.6","3.7","2.9","4.1","1.2","54.0","33.5","1.1","9.3","69.0","98.4","0.0","0.0","0.3","6.6","13015.jpg"
"전류","애호박전","① 애호박을 얄팍하게 썰어 소금을 뿌려둔다.<br>② ①에 밀가루, 계란 순으로 입힌다.<br>③ 식용유에 노릇하게 지진다.","호박, 애호박, 생것 15g, 밀가공식품, 밀가루, 중력분 5g, 계란, 전란, 생것 10g, 콩기름 5g, 소금, 식염 0.5g, ","82.2","5.2","1.9","6.2","0.3","8.7","26.4","0.3","181.0","61.0","19.6","0.0","0.0","0.1","5.2","13016.jpg"
"전류","연근전","① 연근은 껍질을 벗긴 후 살짝 데쳐 준비한다.<br>② 돼지고기는 잘게 다져 마늘, 소금, 후추로 간을 하고 청피망, 홍피망을 곱게 다져 함께 섞는다.<br>③ ②의 재료를 연근 구멍에 속을 채운 후 밀가루, 계란 순으로 씌워 팬에 굽는다.","피망, 푸른것 2g, 피망, 붉은것 2g, 연근, 생것 15g, 돼지고기, 등심, 날것 3g, 계란, 전란, 생것 5g, 밀가공식품, 밀가루, 중력분 2g, 마늘, 구근, 생것 0.5g, 콩기름 3g, 소금, 식염 0.2g, 후추, 분말 0.01g, ","59.6","4.2","1.9","4.1","0.5","6.8","27.7","0.3","80.8","86.1","17.0","0.0","0.0","0.3","13.5","13017.jpg"
"전류","오징어김치전","① 오징어는 손질하여 끓는 물에 데쳐 잘 다져둔다.<br>② 배추김치는 속을 털어 잘게 썰고 물기를 짠다.<br>③ 양파, 당근, 파는 깨끗이 씻어 송송 썰어 놓는다.<br>④ ①~③의 재료에 밀가루, 계란을 넣어 골고루 섞은 후 식용유에 노릇하게 지진다.","오징어, 생것 7g, 김치, 배추김치 7g, 당근, 생것 2g, 양파, 생것, 국내산 3g, 계란, 전란, 생것 2g, 밀가공식품, 밀가루, 중력분 2g, 콩기름 3g, ","45.4","2.1","1.9","3.4","0.4","7.0","27.7","0.2","103.3","60.4","31.6","0.0","0.0","0.3","1.5","13018.jpg"
"전류","오징어채소완자전","① 오징어는  손질하여  삶아 다지고 양파, 당근, 부추도 잘게 다져 마늘, 소금으로 양념을 넣어 버무린다.<br>② ①의 재료를 밀가루, 계란 순으로 씌워 팬에 노릇하게 지진다.","오징어, 생것 15g, 당근, 생것 2g, 양파, 생것, 국내산 3g, 계란, 전란, 생것 1g, 밀가공식품, 밀가루, 중력분 2g, 부추, 생것 0.3g, 콩기름 3g, 소금, 식염 0.2g, ","49.6","1.9","3.1","3.3","0.2","4.8","41.2","0.1","111.6","66.4","28.6","0.0","0.0","0.4","0.8","13019.jpg"
"전류","오징어치즈전","① 오징어는 손질하여 믹서기에 잘 갈아 밀가루, 계란을 섞고 소금 간한다.<br>② 달궈진 팬에 오징어를 한 입 크기로 노릇하게 굽다가 치즈를 얹여 조금 더 굽는다.","오징어, 생것 20g, 치즈, 가공치즈 3g, 계란, 전란, 생것 1g, 밀가공식품, 밀가루, 중력분 2g, 소금, 식염 0.2g, ","34.9","1.7","4.5","1.1","0.1","19.4","76.7","0.1","158.9","72.6","8.7","0.0","0.0","0.6","0.4","13020.jpg"
"전류","옥수수감자전","① 감자는 믹서기에 갈고 물기를 제거한다.<br>② 옥수수콘, 양파, 피망은 잘게 다진다.<br>③ 볼에 ①과 ②의 재료를 잘 섞은 후 밀가루, 계란을 넣어 뭉친다.<br>④ 둥글게 빚은 재료를 팬에 노릇하게 지진다.","감자, 생것 30g, 옥수수, 옥수수통조림, 가당 10g, 피망, 푸른것 3g, 양파, 생것, 국내산 5g, 밀가공식품, 밀가루, 중력분 2g, 콩기름 3g, 계란, 전란, 생것 1g, 소금, 식염 0.2g, ","62.1","7.3","1.4","3.3","0.8","4.1","27.1","0.3","94.2","152.8","4.0","0.0","0.0","0.6","8.7","13021.jpg"
"전류","참치계란말이","① 계란을 풀고 참치와 부추를  잘게 다져 소금 간을 한 후 모두 섞는다.<br>② 계란말이를 하여 적당한 크기로 썬다.","다랑어, 후레쉬참치, 동원산업 5g, 계란, 전란, 생것 30g, 부추, 생것 3g, 소금, 식염 0.2g, ","53.9","0.4","5.0","3.4","0.1","15.4","60.0","0.8","124.8","61.9","65.9","0.0","0.1","0.6","1.2","13022.jpg"
"전류","팽이버섯전","① 팽이버섯, 피망, 당근은 잘게 썰어 둔다.<br>② ①에 부침가루, 소금, 물을 넣어 반죽한다.<br>③ 팬에 ②를 먹기 좋은 크기로 노릇하게 지진다.","팽이버섯, 생것 7g, 피망, 푸른것 2g, 당근, 생것 1g, 밀가공식품, 밀가루, 부침가루 3g, 올리브유 2g, 소금, 식염 0.2g, ","30.4","2.8","0.8","2.0","0.4","2.1","5.6","0.1","67.9","27.6","13.8","0.0","0.0","0.5","1.3","13023.jpg"
"전류","해물부추전","① 오징어, 새우는 껍질을 벗기고, 조갯살은 소금물에 씻어 잘게 다진다.<br>② 부추도 잘게 다져 준비한 ①의 재료와 섞은 후 밀가루, 소금, 계란을 넣고 반죽한다.<br>③ 팬에 ②를 먹기 좋은 크기로 노릇하게 지진다.","오징어, 생것 10g, 새우, 잔새우, 생것 2g, 조개살, 생것 3g, 부추, 생것 3g, 밀가공식품, 밀가루, 중력분 3g, 계란, 전란, 생것 2g, 소금, 식염 0.1g, 콩기름 1g, ","36.0","2.5","3.2","1.5","0.2","8.4","35.7","0.3","77.9","67.4","22.5","0.0","0.0","0.4","1.5","13024.jpg"
"건강간식류","고구마경단","① 고구마는 삶은 후 곱게 으깨고 생크림과 올리고당을 넣어 경단모양으로 만든다.<br>② 카스테라를 체에서 내려 고물을 만들어  묻힌다.","고구마, 생것 50g, 크림, 중휘핑 2g, 카스테라, 카스테라 8g, 이성화액당 1g, ","99.8","20.4","1.3","1.5","1.2","16.8","37.5","0.4","16.7","223.2","21.4","0.0","0.0","0.4","12.5","14001.jpg"
"건강간식류","과일연두부스무디","① 믹서기에 모든 재료와 얼음을 적당히 넣고 곱게 갈아준다. ","두부, 두부 40g, 사과, 생과, 부사 20g, 오렌지, 생과 20g, 이성화액당 5g, ","64.8","10.0","3.6","1.5","1.4","72.0","41.6","1.1","5.2","44.6","3.2","0.0","0.0","0.4","10.0","14002.jpg"
"건강간식류","녹차밤양갱","① 뜨거운 물에 한천가루, 올리고당을 넣고 한천가루가 충분히 퍼질때까지 끓여준다.<br>② 잠시 불을 끈 후 백앙금을 넣고 주걱으로 풀어서 잘 섞어준다. <br>③ 물에 개어둔 녹차가루를 넣고 잘 섞은 후 중불에서 끓이다가 걸쭉한 상태가 되면 불을 끈다.<br>④ 삶은 밤을 넣고 가볍게 섞어준다.<br>⑤ 예쁜 틀에 부어 식힌 후 냉장고에 굳혀준다.","녹차, 분말 0.5g, 밤, 생것 3g, 우뭇가사리, 한천 0.5g, 양갱, 팥 30g, 이성화액당 3g, ","97.8","24.1","1.2","0.1","2.2","11.4","12.7","0.4","2.1","31.5","17.7","0.0","0.0","0.0","1.0","14003.jpg"
"건강간식류","단호박떡케익","① 단호박은 삶아서 속만 긁어<br>② 멥쌀가루는 체에 내린 후 단호박을 섞어 체에 다시 내린다.<br>③ 설탕을 섞은 후 찜기에 넣어 30분 쪄낸다.","쌀, 멥쌀, 논벼, 쌀가루 30g, 호박, 당호박 20g, 설탕, 백설탕 3g, ","126.6","27.6","2.3","0.4","0.6","5.7","29.7","0.2","1.3","90.8","38.2","0.0","0.0","0.4","3.8","14004.jpg"
"건강간식류","단호박식혜","① 밥, 삶은 호박(간것)을 엿기름물에 넣고 삭힌다.(12시간 정도)<br>② 30분 정도 달인다.","호박, 당호박 30g, 엿기름 10g, 쌀, 멥쌀, 논벼, 백미 국내산, 일반형, 일품 10g, 설탕, 백설탕 10g, ","101.2","26.4","2.3","0.2","1.4","11.7","34.2","1.0","3.7","141.8","57.3","0.2","0.0","1.1","5.7","14005.jpg"
"건강간식류","당근두부스넥","① 두부는 물기를 짠 후 곱게 으깨고, 당근은 곱게 다진다.<br>② 밀가루에 두부, 당근, 설탕, 달걀, 소금, 생강즙, 흑임자를 넣고 반죽한다.<br>③ 반죽을 밀대로 곱게 민 후 적당한 크기로 잘라 식용유에 튀겨낸다.","당근, 생것 2g, 두부, 두부 4g, 밀가공식품, 밀가루, 중력분 10g, 설탕, 백설탕 2g, 계란, 전란, 생것 2.5g, 소금, 식염 0.3g, 생강, 구근, 국내산 0.3g, 참깨, 검정깨, 볶은것 0.2g, 콩기름 3g, ","76.3","9.8","1.7","3.7","0.5","12.6","18.1","0.3","105.2","23.8","29.0","0.0","0.0","0.2","0.1","14006.jpg"
"건강간식류","매실젤리","① 매실 원액과 물, 젤라틴을 섞어 끓인다.<br>② 예쁜 틀에 부어 식힌 후 냉장고에서 굳혀준다.","매실청 20g, 젤라틴, 분말 0.5g, ","18.3","4.7","0.1","0.0","0.1","1.0","0.8","0.0","1.8","11.7","0.9","0.0","0.0","0.0","0.2","14007.jpg"
"건강간식류","멸치깡","① 모든 재료를 섞어서 실온에 30분 둔 후 밀대로 밀어 적당한 크기로 자른다.<br>② 팬이나 오븐에서 15분 굽는다.","밀가공식품, 밀가루, 중력분 20g, 멸치, 자건품대 3g, 참깨, 검정깨, 볶은것 2g, 전분, 옥수수녹말 3g, 팽창제, 베이킹파우더, 0also4 0.3g, 소금, 식염 0.3g, 설탕, 백설탕 2g, 우유, 가공우유, 보통 15g, ","114.6","20.7","4.5","2.0","1.0","117.4","94.0","0.7","225.2","121.7","4.7","0.1","0.0","0.8","0.2","14008.jpg"
"건강간식류","복숭아호두스무디","① 믹서기에 모든 재료와 얼음을 적당히 넣고 곱게 갈아준다. ","복숭아, 생과, 백도 80g, 우유, 가공우유, 보통 100g, 호두, 말린것 5g, ","122.8","11.8","4.6","6.9","1.4","107.0","125.2","0.6","51.8","274.8","32.8","0.1","0.2","0.5","6.6","14009.jpg"
"건강간식류","블루베리바나나쉐이크","① 믹서기에 모든 재료를 넣고 갈아준다. ","블루베리, 생것 60g, 바나나, 생과 60g, 호두, 말린것 10g, 우유, 가공우유, 보통 150g, ","249.5","31.1","7.3","12.1","3.1","167.1","194.5","0.8","80.4","516.2","57.3","0.1","0.3","0.8","14.2","14010.jpg"
"건강간식류","새우깡","① 모든 재료를 섞어서 실온에 30분 둔 후 밀대로 밀어 적당한 크기로 자른다.<br>② 팬이나 오븐에서 15분 굽는다.","밀가공식품, 밀가루, 중력분 20g, 새우, 잔새우, 말린것 3g, 아몬드, 말린것 1g, 전분, 옥수수녹말 3g, 팽창제, 베이킹파우더, 0also4 0.3g, 소금, 식염 0.3g, 설탕, 백설탕 2g, 우유, 가공우유, 보통 15g, ","108.9","20.7","4.4","1.4","0.7","102.3","76.2","0.4","161.2","71.9","4.6","0.1","0.0","0.4","0.2","14011.jpg"
"건강간식류","아몬드사과도넛","① 달걀과 우유를 섞어 덩어리 없이 풀어준다.<br>② 볼에 밀가루, 설탕, 소금을 체에서 내려 튀김 반죽을 만든다.<br>③ 사과는 도넛 모양으로 자르고 밀가루를 묻힌다.<br>④ 반죽옷을 입힌 후 슬라이스 아몬드를 묻힌다.<br>⑤ 기름에 노릇하게 튀겨준다.","사과, 생과, 부사 35g, 밀가공식품, 밀가루, 중력분 5g, 아몬드, 말린것 10g, 계란, 전란, 생것 10g, 우유, 가공우유, 보통 5g, 설탕, 백설탕 2g, 소금, 식염 0.3g, 콩기름 1g, ","131.7","13.1","3.9","7.8","1.2","37.3","76.0","0.8","117.5","135.8","18.2","0.0","0.1","0.6","1.4","14012.jpg"
"건강간식류","오미자아이스크림","① 생크림에 설탕을 넣어 거품기로 휘핑한다.<br>② 오미자 원액을 섞은 후 냉동실에 얼린다. 중간에 두어번 저어준다.","오미자차 20g, 크림, 중휘핑 50g, 설탕, 백설탕 5g, ","261.8","16.1","4.3","19.9","0.3","185.8","71.8","2.1","51.9","474.2","691.9","0.1","0.0","3.1","2.7","14013.jpg"
"건강간식류","오색롤샌드위치","① 가장자리를 제거한 식빵을 밀대로 밀어준다.<br>② 게살은 가늘게 찢고 오이, 파프리카는 가늘게 채썬다.<br>③ 식빵 위에 소스를 바르고 치즈, 채소 순으로 올려 돌돌 말아 예쁘게 썰어낸다.","식빵, 식빵 30g, 치즈, 가공치즈 5g, 파프리카 10g, 오이, 생것, 재래종 4g, 머스터드소스 1g, 어묵, 게맛살 5g, ","110.9","16.1","4.5","3.3","1.0","46.4","82.5","0.4","205.4","66.0","64.6","0.0","0.0","0.5","12.3","14014.jpg"
"건강간식류","카카오올리브케익","① 올리브유와 설탕을 섞어 거품기로 젓는다.<br>② 계란을 조금씩 넣어가며 거품기로 젓는다.<br>③ 가루를 함께 체에 쳐서 넣고 주걱으로 섞는다.<br>④ 우유를 넣고 섞어준다.<br>⑤ 팬이나 오븐에 25분 굽는다.","밀가공식품, 밀가루, 중력분 20g, 코코아가루 2g, 올리브유 3g, 계란, 전란, 생것 5g, 설탕, 백설탕 3g, 우유, 가공우유, 보통 8g, ","119.4","19.8","3.2","4.0","0.6","26.2","43.7","0.3","21.5","56.5","10.3","0.1","0.0","0.2","0.1","14015.jpg"
